scene_id,qx,qy,qz,qw,x,y,z,width,label
f09e27212c394fd0a4d182d123e6ef90,0.003030826544676062,-0.9833664191908795,-0.18085788414096352,0.016484096645481443,0.037997363136493434,0.12021082792242602,0.14099275752545595,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.04857533193755326,-0.7131796072743726,0.09742490527730475,-0.6924764781036512,0.07783740765221564,0.05861315524108267,0.06197420645189677,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.053531066150362405,-0.8331675021709987,0.11783965875955944,0.5376617459949845,0.09522663577152435,0.15851018247574394,0.09056911959359633,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.11685289821906393,-0.824034243826188,0.2718213437212056,-0.48314192767468034,0.15505066724229846,0.19592299858269918,0.10199995194995799,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-1.175424458710431e-06,-0.9999988245729665,-0.001083398498993268,-0.0010849419321075533,0.11624753335190013,0.0687475368667322,0.09291971696401535,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.023132125930964375,-0.711374787836205,0.04629416245880374,-0.7009048911964778,0.06183905486166143,0.06538302596274075,0.06939359454662802,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.18548341819085207,-0.7549074553144989,0.5405685702814961,-0.32170834044308655,0.11713723143097718,0.09019774075288295,0.09000002872680384,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.14690179119789024,-0.7361362555403499,0.633136659239736,0.18884185910075835,0.20455656016530377,0.1632383321414202,0.0830743639259966,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.03347541015889503,-0.8962047350115807,0.4369352775389912,-0.0691667051365103,0.07141750117778906,0.19330340651832764,0.10361544105999634,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.10834380663810197,0.6792913162908336,0.7191433364484318,0.09827404955963769,0.16517076561940858,0.07108610480420668,0.07012279047547752,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.006897089585442922,-0.9814880132368292,0.1879711108478833,-0.0360634373609175,0.07476251086221838,0.17877234533581604,0.14292369577536618,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.08608606321766944,-0.8393502107005941,0.516622411343861,-0.14553933356246387,0.1323682709882086,0.10987731840846915,0.08016872331199283,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.19163007649350008,-0.7441784264232904,0.5508778721834591,0.3255916973263835,0.21548517674786005,0.1614163366287444,0.08845586184359269,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.011478859787812329,-0.8695995027280851,-0.4932086164295187,0.020253427184528484,0.05583649997581904,0.09108879519317463,0.10673043776578908,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.13317577370986153,-0.7806605258389404,-0.5781358884175762,0.19644910592127615,0.13871855624167356,0.03684127759335945,0.06313325846159776,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.22930362745106084,-0.6701947917477341,-0.616016895705377,0.34464760518173776,0.21988788713735746,0.12578427260728878,0.0688488769443727,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-2.605520036807292e-07,-0.9999996958858719,-0.00038376633038993715,-0.0006789340908087625,0.1762480512386357,0.17374889846665115,0.09634148007935474,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.3092956358591484,-0.9499710582622886,0.04346895228437726,-0.0012838573952000058,0.025237052577893042,0.14657498508863384,0.1282951901576318,0.053093766166682585,1
f09e27212c394fd0a4d182d123e6ef90,0.1167967061526501,0.6632588746417649,0.732249201443139,0.10127833740102657,0.17286431007431877,0.07148707242018049,0.05705787979063026,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.22688079255850677,-0.6814889007754649,0.5928314460570693,0.36420991289880733,0.17339310088822393,0.1408263780872551,0.08385274138766756,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.17095979323580485,-0.774401433657241,0.4059811523449459,0.4541524772442074,0.18570393462116452,0.14687622817102308,0.06030759185100331,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.019803460972129254,-0.8873136047971625,0.4591413330600146,-0.038361777217213316,0.029973318944198094,0.17367788237892218,0.09476636276843503,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.4720591756516516,-0.4916599264388116,0.6996894260378994,-0.21416199127767876,0.13670602951228264,0.15069933485154646,0.09023638461494779,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.3086416096327709,-0.9501458238651938,-0.04158187394607653,-0.015304180930614817,0.058686978659255894,0.14461726382093626,0.11237802151021961,0.0605383812668056,1
f09e27212c394fd0a4d182d123e6ef90,0.016517498205429734,-0.7525431007327635,-0.6580641817258626,0.018909958276583705,0.09285544530814514,0.09919825426672105,0.08050945712286803,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.11115826132223984,-0.846787749343861,-0.4737090607923363,-0.2149280675580036,0.1834520936128234,0.14439987881829972,0.09404124191227736,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.029683979234521214,-0.8395342164837607,-0.5405156442719835,0.046303337104848005,0.07960004460468884,0.10321580524245479,0.09379782866152737,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.05096520479997093,-0.7119189063713675,0.6984397120223522,-0.052497498233980824,0.030065379939506035,0.17427879724276624,0.0767885504374635,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.024417248672854677,-0.887745160278616,-0.4572180686398966,0.04758115255376972,0.03292799976577511,0.11603297938899397,0.09498704186353295,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.008006513000463268,-0.7459755216474085,0.01611787461364098,-0.6657301487617854,0.066113407767528,0.06434554070473701,0.061280954723622015,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.02694045981653796,-0.8841725184382385,-0.4635184248281251,0.05161239297213591,0.06629099286266261,0.11339361714485661,0.09693265842845918,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.12705448186924953,-0.8233130897388499,-0.3027711237766849,0.4629712318369346,0.23159562680925444,0.14037928206249242,0.10412225773086838,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.2325069597667899,-0.6726020889908949,0.5566085019553321,-0.4286419474294714,0.1069308123878291,0.15172492666435117,0.09181879208552791,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.16769051494914453,-0.7183994928704375,-0.6398009189605852,0.21549209715620612,0.16669087000156646,0.06595261107376424,0.07258968580316788,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.19520660057952582,-0.7100144147658325,-0.6183522580333529,0.27461682195373915,0.12572177267274515,0.06116852220487363,0.07117934496001978,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.318844713380444,0.6103180479200984,0.6926159824694844,-0.21478600969377445,0.13608363907832913,0.03522135060483435,0.07479315956870797,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.007392365924669313,-0.9807195442420623,0.19156681007102297,-0.03790363764719898,0.07504646913633896,0.1646007419371636,0.1067007844068896,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.18412483031905216,-0.6973348176931301,-0.6525765600422397,0.23230590215555533,0.17118139759289272,0.07076817430957781,0.061781451264797206,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.033450106902975445,-0.7203569292395783,0.06703949538663255,-0.6895452783559689,0.13881691584762929,0.10870622353039026,0.07371523666635005,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.022907555908478837,-0.8638184156392884,-0.501725790317838,0.03955022142378378,0.0627317258647409,0.11620164623702278,0.09175639522391535,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.08102082334067802,-0.820916114175139,0.551372590647579,0.12458180427079212,0.19203394732780943,0.16908757064211954,0.10949419659169964,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.04857533193755326,-0.7131796072743726,0.09742490527730475,-0.6924764781036512,0.11253152628395063,0.056118969828721776,0.061209844832119734,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.04558355924138323,-0.7075113161810427,0.09136479170207312,-0.699287030796291,0.0888186368930665,0.06768662284170357,0.06886619576813553,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.016601136030875523,-0.8283586525984374,-0.5594108455180401,0.024614037957583292,0.042113321055323935,0.07925170065992566,0.10017722218372914,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.01061454211733982,-0.8909550780323332,0.4534874699868206,-0.020868516693596444,0.06765569314937313,0.1851293084103119,0.10068173946777284,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.015230523480198214,-0.8970699600864523,-0.4405323621636684,0.031060517566654268,0.026693922453786566,0.09449154084815511,0.11221817704702537,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.490335142119054,-0.4590368648980972,0.7124456360958419,-0.20316943834052492,0.1496204843860216,0.16908250470346278,0.060104407193671675,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.309020419976156,-0.9510494580110203,-0.003178226671243816,0.001098785661964682,0.153947667132586,0.07848836917356643,0.14054707428196758,0.03512447392431275,1
f09e27212c394fd0a4d182d123e6ef90,0.024389512138323768,-0.8811528609491965,-0.4699671488953755,0.04588753967966251,0.026087862690813497,0.12754030030668886,0.08262005004160031,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.16957370353680748,-0.78814603144786,0.4348565638770219,-0.4012111177857231,0.12470606315112034,0.1991833617069124,0.10876163346341933,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-8.746963300180872e-07,-0.9999990499789838,0.0007611081578911496,0.0011492409394008969,0.18131766117242817,0.10379480990077426,0.12757487327442707,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.03288017655733249,-0.8804621409270972,0.4688756373410052,-0.06213653588427213,0.07475877698288103,0.17796072537515653,0.08962541651567052,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.08947115564469497,-0.743438095526053,-0.6543990459386835,-0.10515036425395265,0.13615245962755504,0.08159149607065436,0.09351332447480772,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.024271539899472023,-0.9173789967085642,0.3931798148613075,-0.05688850441455446,0.059257657951250875,0.16079512322278244,0.08526505578552121,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.21847890794209732,-0.6986608006910063,-0.5789911306149604,0.3590394449520002,0.18936271292450638,0.05625484478540577,0.06642162072286471,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.0021786433298202827,-0.9902389898605772,0.13848899138764573,-0.01558190417046863,0.04962091672089555,0.16794777064592378,0.14220931412733517,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.000500182654331468,-0.9950555336452699,-0.0991920198813898,0.005017765547492972,0.04168164007900226,0.13477944490107843,0.13570524530156566,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.0317427758653413,-0.7747278231617012,-0.06495273301727798,0.6281483412961312,0.12250048565775268,0.13984435586672755,0.08843266184583273,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.044669627730543726,-0.7537080853012998,0.6536295176122081,-0.05193457630418535,0.15502652030433597,0.18688215940820546,0.06513105498496073,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.3088496463551168,-0.9465342563508461,0.09184586433587816,0.015784001554283018,0.03486573973906381,0.15103511319900395,0.11935718081169977,0.05992363037019677,1
f09e27212c394fd0a4d182d123e6ef90,-1.9040637057998827e-06,-0.9999967337018982,-0.0007825548987942619,-0.0024331440030818524,0.1262478095009224,0.08374929548987493,0.09224407412347609,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.6342710728591988,-0.2434046884522578,0.7241087245375061,0.11883147235545945,0.10025407184548714,0.16433776153783908,0.05852595187210142,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.07254399311566306,-0.7144997944252465,0.1460472025084244,-0.6803658041587469,0.11466413892819802,0.14241194298001766,0.06980026109484735,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.21242101277071587,-0.6576801789169182,0.7017717992460056,-0.1727727911920675,0.10578297535589312,0.12048232058591303,0.06458181599010662,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.22706880966816534,-0.6703229893793179,0.623661432661333,-0.3318934512705413,0.16258585534347372,0.16153694146090922,0.0762442321287887,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.16442359815126253,-0.757580318894668,-0.5813248189877712,0.24718089655812905,0.15091405144884007,0.04552446669133975,0.07209914782084578,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.02264544795972652,-0.7900326911037489,-0.611945295827173,0.029299924727983467,0.03799975667952792,0.1018551714956229,0.08214456874850168,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.16251022514681668,-0.7652147802222583,-0.5698141675368554,-0.2516914407094777,0.14571911739220236,0.12026039883469006,0.10029145996892629,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.10990444544850494,-0.7932070789998686,-0.5771586696227895,-0.1600981348248768,0.14549247923584052,0.10611184613495395,0.10903630408100633,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.060220569524913184,-0.8963772669904311,-0.41878586411514096,0.13228634943256767,0.1557185163478914,0.055944477336259096,0.10669500344617483,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.00016174164908425257,-0.9968982524458203,0.0786743146302782,-0.002049470069152113,0.06357604523068856,0.15788635193427014,0.1355230194608953,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.2257486640931407,-0.6869706036721942,0.5420171122709255,-0.4281662998834804,0.17533863287596,0.18721752150788037,0.08112275622559172,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.12273444935343841,-0.8515238910817438,-0.33113556655883025,0.3875468415800567,0.20482342191705202,0.1407865528723141,0.09768520606367742,0.08,0
f09e27212c394fd0a4d182d123e6ef90,-0.162388676871579,-0.7182807408796997,-0.6447740554296613,-0.2048636433093872,0.1810152228292021,0.12816018451560696,0.09004900946438435,0.08,0
f09e27212c394fd0a4d182d123e6ef90,0.8090117351369821,-0.5877805568003424,0.002351788985630049,0.0029152266972107834,0.17874115798551274,0.1764249028362605,0.11821824654926888,0.05502711511312819,1
aab97d57eca54d0ca247c6ee732b3ad5,0.007476619246418273,-0.9870487389641538,0.04958679438298151,-0.15238122225765866,0.1186931010228325,0.18602388805565287,0.17220732352020815,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.1805950963817914,-0.771419168780144,0.46202294216829065,0.39853817647944295,0.15824756028810946,0.20117906118054354,0.11458535779955935,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.048326273240323486,-0.8805152458650484,0.11856414664115043,0.4563989660868775,0.25868539177102623,0.10631259970157826,0.10591210802509793,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.16354783891241428,-0.7775600518552527,0.3800371318441385,0.4735232291721461,0.18030608947507232,0.21260378567258106,0.12664436372796076,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.005108964134212867,-0.9881333264089479,0.14975762477914137,-0.03375028216138154,0.17649822902011436,0.10100614971583126,0.11277300245054894,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.17518117546625978,-0.7707330183622096,0.41955928653834,0.44637671898070164,0.19783018367852415,0.15094883650153884,0.11944924069095215,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.0477700459264714,-0.9179318505387994,-0.3754170916801483,-0.11908462433503815,0.09229593756588617,0.10408325883412575,0.13210139228877973,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.06207412193190784,-0.8747798157898726,0.15207127552986435,0.4558304557966034,0.2401660510508124,0.1089873583998402,0.09122008336722358,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.09699828508069658,-0.7018869803845806,0.698331146498267,0.10138840805750629,0.16750820803158695,0.2026021706089527,0.061319927786213244,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.04307328521442229,-0.9534248442156342,-0.18781189163341913,-0.23206131063645144,0.07469915460977992,0.13549641126578255,0.1431102004280271,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.12248213271758386,-0.662916199989848,0.7309780878097691,0.1058833041510588,0.1610683718590384,0.21032083836805013,0.061663391726757694,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.18570731606130558,-0.7636233670014058,0.49137603872676,0.3754220753977323,0.18152833938965096,0.2341921360002328,0.12050612378577541,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.00012540721624366714,-0.9886553859735072,0.15019930313552557,-0.0008254672666141809,0.21121996721357952,0.11409138114863585,0.09422340270526927,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.15974364798576637,-0.7896357431176203,0.38132873639515436,0.4533715418049066,0.201450490129465,0.1849778314046759,0.13508482253253765,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.0734330642097953,-0.848517601790752,-0.16951073460907234,0.49587455609692616,0.20209347072140624,0.16980103278483305,0.06574300441633349,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.024595098333363603,-0.9306391047354009,-0.07349753051197339,-0.3576367582952087,0.09110309852530023,0.16098712198310441,0.099150453033157,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.08132577944926418,-0.7318500268018283,-0.6704134333596847,-0.0912550504794807,0.12509860672529252,0.11088784128987303,0.06676093738238852,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.5040699149231089,-0.770430583157899,-0.23600782919546126,-0.3108867027758432,0.0810263171060322,0.10948659762968771,0.0985236460168562,0.06793282246932399,1
aab97d57eca54d0ca247c6ee732b3ad5,-0.07674433383948191,-0.7094359419339921,-0.6959800584141859,-0.08014181059565671,0.12013940453001551,0.09473275287619405,0.06722086079955593,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.07088590398983745,-0.9067643299897716,0.20779548418480467,-0.3599648249845348,0.07210346477712773,0.17061784800971405,0.09256818006045643,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.03315167536241709,-0.9254670109588241,-0.09731544758046926,-0.36461141193031466,0.05974422921141788,0.15186850268003382,0.1216969588342793,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.1840182040506517,-0.756574587683431,0.5408171902565116,0.31819641822728206,0.14903965764411514,0.212641833535605,0.09492957609507977,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.9413319342882626,-0.29714306684437924,0.15985809579519264,0.006751038747479378,0.14950126394518845,0.14460478769495366,0.1674496632615071,0.049381841250076206,1
aab97d57eca54d0ca247c6ee732b3ad5,0.1390491252612582,-0.8357072828484361,0.39693119611777306,-0.35313496528477195,0.07045847191374938,0.1852298892734153,0.07640373878788016,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.011728570241044163,-0.8269255033391283,0.5619238154697072,-0.017270731756264982,0.21040854260021744,0.14313578467285115,0.07866563909192868,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,-0.03686617679136639,-0.8829252672404767,-0.462658212229593,-0.07093120705047665,0.10728609524598501,0.10366808605907557,0.11403787447632614,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.12084949689264383,0.6896492209587383,0.7051377083622186,0.11207213470564048,0.13006442401306964,0.14271318664835722,0.061176837734755254,0.08,0
aab97d57eca54d0ca247c6ee732b3ad5,0.09413829311882844,-0.853255212742099,-0.48185808810658387,0.17580189596069973,0.17578199795588942,0.12907527357597484,0.1315565836751914,0.08,0
